chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Ti-O,Ti3O5_1245031_POSCAR,35,local_max_drop,15.7673411194,-0.67048845655028,-0.2492448588497771,-0.4212435977005028,14.679938,26.641369,0.01569726,mp-1245031,Ti3O5,Triclinic,P1,1,0.212679461730768,-3.169454276394231,False,0.018399999999999,False,3.613824616799446,104,1335.6519186295607,12.842806909899622,747.4110303398926,0.5595851882627999,55.95851882627999
Ti-O,Ti3O5_1245051_POSCAR,35,local_max_drop,15.5452976882,-0.6908505982888,-0.253313572404126,-0.437537025884674,14.473208,26.266193,0.01604546,mp-1245051,Ti3O5,Triclinic,P1,1,0.194980261346152,-3.187153476778847,False,0.0,True,3.725965859733513,104,1295.4524989306403,12.456274028179234,747.4110303398926,0.5769497769751183,57.69497769751183
Ti-O,Ti3O5_1245086_POSCAR,35,local_max_drop,15.8866752578,-0.69601615288077,-0.2582308343074615,-0.4377853185733085,14.791042,26.843003,0.01627425,mp-1245086,Ti3O5,Triclinic,P1,1,0.1961982275,-3.185935510625,False,0.018299999999999,False,3.7821199325276993,104,1276.2185942114838,12.271332636648882,747.4110303398926,0.5856449935221976,58.564499352219755
Ti-O,Ti3O5_1245135_POSCAR,35,local_max_drop,16.607863865,-0.74089057873095,-0.2805269754335446,-0.4603636032974053,15.462494,28.061563,0.01713305,mp-1245135,Ti3O5,Triclinic,P1,1,0.19723261076923,-3.18490112735577,False,0.066399999999999,False,3.925101746047003,104,1229.7290870682818,11.824318144887325,747.4110303398926,0.6077851115335876,60.778511153358764
Ti-O,Ti3O5_1245292_POSCAR,35,local_max_drop,15.7309488723,-0.69320069322609,-0.266751754709791,-0.4264489385162989,14.646056,26.579879,0.0171159,mp-1245292,Ti3O5,Triclinic,P1,1,0.201427904134614,-3.180705833990385,False,0.035099999999999,False,3.75868273683066,104,1284.176430759782,12.347850295767135,747.4110303398926,0.5820158448926581,58.20158448926581
Ti-O,Ti3O5_556480_POSCAR,35,local_max_drop,7.6005197209,-0.12064661296407,-0.0424729431371121,-0.0781736698269578,7.076346,12.842257,0.00559415,mp-556480,Ti3O5,Monoclinic,C2/m,12,0.008188011249998,-3.373945726875001,False,0.0,True,4.027309286618516,16,184.38773241651583,11.52423327603224,114.98631235998307,0.6236115106629708,62.36115106629708
Ti-O,Ti3O5_556754_POSCAR,35,local_max_drop,7.3170435914,-0.13276601147539,-0.0466116872837487,-0.0861543241916412,6.81242,12.363281,0.00650629,mp-556754,Ti3O5,Monoclinic,C2/c,15,0.001519018749998,-3.380614719375001,False,0.0,True,4.335937953421416,16,171.26315836782078,10.703947397988799,114.98631235998307,0.6714013303026195,67.14013303026195
Ti-O,Ti3O5_8057_POSCAR,35,local_max_drop,5.4686062845,-0.12027485273454,-0.0422944132839216,-0.0779804394506183,5.091461,9.240059,0.00777348,mp-8057,Ti3O5,Orthorhombic,Cmcm,63,0.0,-3.382133738125,True,0.0,True,4.002186371332832,16,185.54518966642635,11.596574354151647,114.98631235998307,0.6197213334751808,61.972133347518074
Ti-O,Ti3O7_1105338_POSCAR,35,global_gradient_fallback,5.45589035,-0.080367861715216,-0.036252372776523,-0.0441154889386929,5.079622,9.218573,0.00654548,mp-1105338,Ti3O7,Monoclinic,C2/m,12,0.27150150325,-2.8857484035,False,0.0,True,2.987298169536054,20,284.1554124906167,14.207770624530834,119.80335407484417,0.42161207849173127,42.161207849173124
Ti-O,Ti3O7_1179358_POSCAR,35,global_gradient_fallback,25.1111931291,-0.073451404072778,-0.033579366143217,-0.0398720379295609,23.379387,42.429257,0.00126569,mp-1179358,Ti3O7,Monoclinic,C2/m,12,0.24351378425,-2.913736122499999,False,0.158699999999999,False,1.400272754682558,20,606.2082841751187,30.310414208755937,119.80335407484417,0.19762737857972906,19.762737857972905
Ti-O,Ti3O7_1205462_POSCAR,35,global_gradient_fallback,5.3716110209,-0.075915909253277,-0.0337207134469153,-0.0421951958063616,5.001155,9.07617,0.0058301,mp-1205462,Ti3O7,Monoclinic,C2/m,12,0.46713666275,-2.690113244,False,2.3862,False,1.6808114067229392,20,505.02807142158184,25.25140357107909,119.80335407484417,0.23722117809731813,23.722117809731813
Ti-O,Ti3O_1244956_POSCAR,35,local_max_drop,16.5855760455,-2.1044900212952,-0.5731651918850189,-1.531324829410181,14.869827,28.023904,0.03431724,mp-1244956,Ti3O,Triclinic,P1,1,0.350795468849999,-1.219118493649999,False,0.0,True,4.553156436256109,100,1455.1592022075927,14.551592022075926,1316.9028616282621,0.9049888559481433,90.49888559481433
Ti-O,Ti3O_1245140_POSCAR,35,local_max_drop,15.6594515541,-2.1655940549633,-0.5598279088167002,-1.6057661461466,14.039508,26.459073,0.03474972,mp-1245140,Ti3O,Triclinic,P1,1,0.282594412849999,-1.28731954965,False,0.0,True,4.64002642331426,100,1427.9158947723556,14.279158947723555,1316.9028616282621,0.9222552017590703,92.22552017590702
Ti-O,Ti3O_1245176_POSCAR,35,local_max_drop,15.8280423853,-2.1683140458917,-0.5655365900003928,-1.602777455891307,14.190659,26.743934,0.03529048,mp-1245176,Ti3O,Triclinic,P1,1,0.291027196049999,-1.278886766449999,False,0.0,True,4.616475057069482,100,1435.200537034429,14.35200537034429,1316.9028616282621,0.9175741143111563,91.75741143111563
Ti-O,Ti3O_2591_POSCAR,35,local_max_drop,7.192284764,-0.40500213268747,-0.094379189456104,-0.3106229432313659,6.67855,12.586498,0.01188279,mp-2591,Ti3O,Trigonal,P-31c,163,0.0,-1.569913962499999,True,0.0,True,4.890993432307026,16,216.74345150009358,13.546465718755849,210.70445786052179,0.9721375958637939,97.21375958637938
Ti-O,Ti3O_554032_POSCAR,35,local_max_drop,7.177583336,-0.2040326749797,-0.0472048207251393,-0.1568278542545606,6.664899,12.560771,0.00613451,mp-554032,Ti3O,Hexagonal,P6_3/mcm,193,0.108002497499999,-1.461911465,False,0.0,True,4.741277982385064,8,111.79378226416311,13.97422278302039,105.35222893026089,0.9423800393596027,94.23800393596026
Ti-O,Ti3O_557812_POSCAR,35,local_max_drop,7.189477806,-0.60816939941919,-0.141594841373601,-0.4665745580455889,6.675944,12.581586,0.01784336,mp-557812,Ti3O,Trigonal,P312,149,0.004301608958332,-1.565612353541665,False,0.0,True,4.890996522584021,24,325.1149714692351,13.546457144551463,316.0566867907827,0.9721382111764435,97.21382111764434
Ti-O,Ti4O3_1217135_POSCAR,35,local_max_drop,5.4270967376,-0.13656582130751,-0.036122116455625,-0.1004437048518849,5.039447,9.497419,0.00615181,mp-1217135,Ti4O3,Tetragonal,I4/mmm,139,0.099068487142856,-2.435004672619048,False,0.0,True,5.313966025182834,7,74.82979345030391,10.689970492900558,72.24192000136605,0.9654165362536178,96.54165362536177
Ti-O,Ti4O5_10734_POSCAR,35,local_max_drop,5.5008270422,-0.10990566943229,-0.0331739997830457,-0.0767316696492443,5.12146,9.294501,0.00587388,mp-10734,Ti4O5,Tetragonal,I4/m,87,0.036609422222221,-3.091059832037038,False,0.0,True,4.967927931675921,9,90.73767649571904,10.081964055079894,74.6504408587966,0.8227061099841869,82.27061099841869
Ti-O,Ti4O7_12205_POSCAR,35,local_max_drop,8.0732924114,-0.34457522776168,-0.1260244634773973,-0.2185507642842827,7.516514,13.64108,0.01604791,mp-12205,Ti4O7,Triclinic,P-1,2,0.007957332499998,-3.4085186912121213,False,0.0,True,4.329452258742414,44,465.56789613958483,10.581088548626928,308.23584686490824,0.6620642218261847,66.20642218261847
Ti-O,Ti4O7_778663_POSCAR,35,local_max_drop,8.5645154943,-0.31599603931737,-0.1165910090356793,-0.1994050302816906,7.973859,14.471078,0.01387096,mp-778663,Ti4O7,Triclinic,P-1,2,0.09385985681818,-3.322616166893939,False,0.0,True,4.081721445489121,44,493.82448268605543,11.22328369741035,308.23584686490824,0.6241809745606851,62.41809745606851
Ti-O,Ti5O7_1045759_POSCAR,35,local_max_drop,7.4908732315,-0.2447005228681,-0.0790848434983282,-0.1656156793697717,6.715955,12.656993,0.01075435,mp-1045759,Ti5O7,Orthorhombic,Cmcm,63,0.155007673333335,-3.08251806847222,False,0.0,True,4.209782158855519,24,277.1632816867964,11.548470070283182,188.43249279006423,0.6798609528768647,67.98609528768647
Ti-O,Ti5O8_759920_POSCAR,35,local_max_drop,7.8970588645,-0.33491000850185,-0.115998736081495,-0.2189112724203549,7.352434,13.343306,0.01459148,mp-759920,Ti5O8,Triclinic,P1,1,0.013142276923078,-3.338724498205128,False,0.0,True,4.459327275743663,39,410.35302586169263,10.521872457992119,286.26152047124214,0.6975981714040659,69.75981714040658
Ti-O,Ti5O9_748_POSCAR,35,local_max_drop,7.8346501955,-0.21076382988784,-0.0787534770103849,-0.1320103528774551,7.294329,13.237857,0.01038169,mp-748,Ti5O9,Triclinic,P-1,2,0.010780146071427,-3.425320040833333,False,0.0,True,4.296741959530481,28,296.28671305334495,10.581668323333748,193.24953450492526,0.6522382745868582,65.22382745868582
Ti-O,Ti6O11_30524_POSCAR,35,local_max_drop,7.9324341218,-0.24870993130241,-0.0943480122023564,-0.1543619191000535,7.38537,13.403078,0.0122793,mp-30524,Ti6O11,Triclinic,P-1,2,0.013827577794117,-3.434970597058823,False,0.0,True,4.280497253732013,34,359.3760310962347,10.569883267536316,232.38114557739644,0.6466239411363769,64.66239411363769
Ti-O,Ti6O11_559964_POSCAR,35,local_max_drop,5.446225143,-0.22149367495097,-0.0831595992218161,-0.1383340757291538,5.070623,9.202242,0.0149965,mp-559964,Ti6O11,Monoclinic,C2/m,12,0.010498075441178,-3.438300099411763,False,0.0,True,3.975412048314062,34,386.95564034558976,11.381048245458523,232.38114557739644,0.6005369126286854,60.05369126286853
Ti-O,Ti6O_554098_POSCAR,35,local_max_drop,7.147420504,-0.40259973004758,-0.0896914190550571,-0.3129083109925228,6.63689,12.507986,0.01131994,mp-554098,Ti6O,Trigonal,P-31c,163,0.0,-0.916695420714284,True,0.0,True,4.718230249800664,14,213.41805858064112,15.244147041474365,208.29593700309127,0.9759995868596357,97.59995868596357
Ti-O,Ti6O_882_POSCAR,35,local_max_drop,7.14670649,-0.40377568948832,-0.0898274793828614,-0.3139482101054585,6.636227,12.506736,0.01136812,mp-882,Ti6O,Trigonal,P-31m,162,0.011734072857143,-0.9049613478571412,False,0.0,True,4.716091494120648,14,213.51484408901936,15.251060292072811,208.29593700309127,0.9755571697687108,97.55571697687108
Ti-O,Ti7O13_556724_POSCAR,35,local_max_drop,8.0452008666,-0.2866045419327,-0.109911157609857,-0.1766933843228429,7.490359,13.593615,0.01409792,mp-556724,Ti7O13,Triclinic,P-1,2,0.016614970249998,-3.441071796166667,False,0.0,True,4.268804508092429,40,422.4950268747917,10.562375671869791,271.51275664986764,0.6426413078948068,64.26413078948067
Ti-O,Ti7O8_779692_POSCAR,35,local_max_drop,7.1877874823,-0.18108803126116,-0.054375834698196,-0.1267121965629639,6.444223,12.144882,0.0073556,mp-779692,Ti7O8,Monoclinic,Cm,8,0.115783338666666,-2.924000725555555,False,0.0,True,4.644334253226848,15,165.56435262865423,11.03762350857695,129.73507618135756,0.7835930508081139,78.3593050808114
Ti-O,Ti8O13_752989_POSCAR,35,local_max_drop,8.9874275251,-0.16869470036884,-0.0568095364234356,-0.1118851639454043,8.367605,15.185653,0.00604004,mp-752989,Ti8O13,Trigonal,R-3,148,0.009953984761905,-3.353443061984128,False,0.111399999999999,False,4.05272694356993,21,242.12323595981178,11.52967790284818,152.91366300373883,0.6315530287606095,63.15530287606095
Ti-O,Ti8O15_565700_POSCAR,35,local_max_drop,7.9794720118,-0.32452411827747,-0.1254751692699004,-0.1990489490075695,7.429164,13.482556,0.01622056,mp-565700,Ti8O15,Triclinic,P-1,2,0.018989677065215,-3.445266917898551,False,0.0,True,4.260392017286201,46,485.58659106092176,10.556230240454822,310.64436772233876,0.6397301190785255,63.97301190785255
Ti-O,Ti9O10_1217149_POSCAR,35,local_max_drop,7.3995547904,-0.22937112561636,-0.0672323944039179,-0.1621387312124421,6.634084,12.502696,0.00888226,mp-1217149,Ti9O10,Monoclinic,C2/m,12,0.244662513157893,-2.7673683331578958,False,0.0,True,4.48376594575372,19,218.7985528454293,11.515713307654174,166.45816639639813,0.7607827576171989,76.0782757617199
Ti-O,Ti9O10_32813_POSCAR,35,local_max_drop,6.5310481565,-0.24291255751826,-0.0765926205813562,-0.1663199369369037,5.855422,11.035219,0.01200085,mp-32813,Ti9O10,Triclinic,P-1,2,0.196354488947367,-2.815676357368421,False,0.0,True,4.805299460465542,19,204.15824395204635,10.74517073431823,166.45816639639813,0.8153389408830173,81.53389408830172
Ti-O,Ti9O13_1045643_POSCAR,35,local_max_drop,7.3488087705,-0.21669219008442,-0.07094375468565,-0.1457484353987699,6.588587,12.416953,0.00974147,mp-1045643,Ti9O13,Monoclinic,C2/m,12,0.140704077272729,-3.126782524772727,False,0.0,True,4.217889352569987,22,251.48701100905686,11.431227773138948,170.0709476825439,0.6762613583904701,67.62613583904701
Ti-O,Ti9O17_27273_POSCAR,35,local_max_drop,8.0142048918,-0.36304989203643,-0.1411585915117617,-0.2218913005246682,7.461501,13.541243,0.0181591,mp-27273,Ti9O17,Triclinic,P-1,2,0.020783203846152,-3.448527105384616,False,0.0,True,4.257294795589221,52,548.2424659735696,10.543124345645568,349.77597879480993,0.6379950487302682,63.79950487302683
Ti-O,Ti9O8_32544_POSCAR,35,local_max_drop,8.4824307237,-0.5920895133535,-0.1661655733741469,-0.4259239399793531,7.876543,14.844254,0.01824943,mp-32544,Ti9O8,Triclinic,P-1,2,0.162450305588235,-2.591554100882353,False,0.0,True,5.315399503894045,34,349.138852583329,10.268789781862619,328.0992910779353,0.9397386989453652,93.97386989453652
Ti-O,TiO2_1008677_POSCAR,35,global_gradient_fallback,4.1494356231,-0.026839810622043,-0.0104383460109228,-0.0164014646111201,3.853047,7.261512,0.00261777,mp-1008677,TiO2,Cubic,Fm-3m,225,0.308324844166666,-3.199730607777778,False,1.056499999999999,False,4.678793200786704,3,28.34497597657238,9.448325325524126,19.565805536235597,0.6902741971772027,69.02741971772028
Ti-O,TiO2_1041565_POSCAR,35,global_gradient_fallback,7.6572470492,-0.077379582125569,-0.0334025971082867,-0.0439769850172822,6.865118,12.938107,0.00465979,mp-1041565,TiO2,Orthorhombic,Imma,74,0.043648089999999,-3.464407361944444,False,1.82,False,4.127531458338895,12,128.52261165650475,10.710217638042062,78.26322214494242,0.608945158647353,60.8945158647353
Ti-O,TiO2_1044853_POSCAR,35,local_max_drop,9.04229751,-0.18171755456389,-0.0698651280771307,-0.1118524264867592,8.439478,14.769086,0.00770748,mp-1044853,TiO2,Trigonal,P3m1,156,0.177784685277778,-3.330270766666665,False,1.7851,False,3.459893086806675,36,459.96894464924117,12.776915129145587,234.78966643482696,0.510446779431752,51.0446779431752
Ti-O,TiO2_1079207_POSCAR,35,local_max_drop,7.46401663,-0.090251430662302,-0.0355283802132002,-0.0547230504491017,7.197445,13.062029,0.00497889,mp-1079207,TiO2,Hexagonal,P-62m,189,0.332816929722222,-3.175238522222222,False,0.8879999999999991,False,5.161167512722676,9,77.0873725316958,8.565263614632867,58.697416608706774,0.7614400994737798,76.14400994737798
Ti-O,TiO2_1101022_POSCAR,35,global_gradient_fallback,5.2335454283,-0.048392512804546,-0.028025751616181,-0.0203667611883649,4.872611,8.842887,0.00544765,mp-1101022,TiO2,Tetragonal,I4/m,87,0.0473879225,-3.460667529444444,False,1.9968,False,3.711764470869865,12,142.918853748559,11.909904479046583,78.26322214494242,0.5476060022327986,54.760600223279866
Ti-O,TiO2_1102255_POSCAR,35,local_max_drop,4.4341164,-0.1184388337989,-0.046410185739859,-0.0720286480590409,4.275755,7.759704,0.01094529,mp-1102255,TiO2,Orthorhombic,Pnma,62,0.2975914725,-3.210463979444444,False,1.7550999999999992,False,5.06992852094833,12,104.63286055201081,8.719405046000901,78.26322214494242,0.747979379824366,74.79793798243661
Ti-O,TiO2_1102591_POSCAR,35,local_max_drop,7.1078043,-0.091337491247716,-0.0368388276007577,-0.0544986636469582,6.617611,12.009738,0.0057208,mp-1102591,TiO2,Cubic,Pa-3,205,0.256583777499999,-3.251471674444444,False,1.149599999999999,False,4.503680324526368,12,117.78836101046703,9.815696750872252,78.26322214494242,0.6644393509982511,66.44393509982511
Ti-O,TiO2_1190753_POSCAR,35,local_max_drop,7.0235564,-0.19092640372659,-0.0745735131577947,-0.1163528905687952,6.539173,11.867388,0.01153741,mp-1190753,TiO2,Orthorhombic,Pbca,61,0.123919274583332,-3.3841361773611123,False,2.0744,False,4.643207506446049,24,228.49770259226855,9.52073760801119,156.5264442898846,0.685024149101361,68.5024149101361
Ti-O,TiO2_1201727_POSCAR,35,local_max_drop,4.3024646645,-0.28141338705904,-0.1094469277876991,-0.1719664592713408,4.154104,7.269682,0.02450908,mp-1201727,TiO2,Orthorhombic,Pnma,62,0.066588627708334,-3.44146682423611,False,2.4439,False,3.821223363943821,48,555.2997806373174,11.568745429944114,313.0528885797693,0.5637547492283871,56.375474922838706
Ti-O,TiO2_1245098_POSCAR,35,local_max_drop,15.7947194436,-0.41238187258904,-0.16962984405653,-0.24275202853251,14.741738,25.798042,0.01120562,mp-1245098,TiO2,Triclinic,P1,1,0.16661254061111,-3.341442911333334,False,2.6007,False,3.363887407573496,90,1182.7412601085477,13.141569556761642,586.9741660870709,0.49628281846969685,49.628281846969685
Ti-O,TiO2_1245134_POSCAR,35,local_max_drop,15.5434684436,-0.43595502879214,-0.1889679695075258,-0.2469870592846141,14.507237,25.387665,0.01318056,mp-1245134,TiO2,Triclinic,P1,1,0.179434900277776,-3.328620551666667,False,2.4383,False,3.507542945745311,90,1134.3007024886022,12.603341138762246,586.9741660870709,0.5174766839157177,51.747668391571764
Ti-O,TiO2_1245308_POSCAR,35,local_max_drop,15.62876539,-0.46277719520256,-0.1987136230908522,-0.2640635721117077,14.065889,25.526983,0.01398593,mp-1245308,TiO2,Triclinic,P1,1,0.170228140944443,-3.337827311,False,2.3002,False,3.717563412087061,90,1070.2193847898882,11.891326497665425,586.9741660870709,0.5484615345500485,54.84615345500485
Ti-O,TiO2_1245321_POSCAR,35,local_max_drop,15.404109505,-0.42673145225516,-0.187188480763906,-0.2395429714912539,14.377169,25.160046,0.01323257,mp-1245321,TiO2,Triclinic,P1,1,0.189298021277776,-3.318757430666667,False,2.4087,False,3.4652433026979352,90,1148.146921420513,12.757188015783479,586.9741660870709,0.5112361102365308,51.12361102365308
Ti-O,TiO2_1341203_POSCAR,35,local_max_drop,7.5175743,-0.13280802362638,-0.045027262913138,-0.0877807607132419,6.999121,12.702108,0.00512985,mp-1341203,TiO2,Orthorhombic,Pmmn,59,0.157399472916667,-3.350655979027777,False,2.513699999999999,False,3.201204358899244,24,331.4259662719306,13.809415261330441,156.5264442898846,0.4722817769850198,47.22817769850198
Ti-O,TiO2_1350429_POSCAR,35,local_max_drop,8.7745206929,-0.23655841087038,-0.099488293445408,-0.137070117424972,7.897069,14.331717,0.01212042,mp-1350429,TiO2,Monoclinic,Cm,8,0.185550241458333,-3.322505210486111,False,1.0603,False,3.5407515408020043,48,599.286470453992,12.485134801124834,313.0528885797693,0.5223760321881031,52.237603218810314
Ti-O,TiO2_1380335_POSCAR,35,local_max_drop,9.031272885,-0.18665466879603,-0.0692092610690903,-0.1174454077269396,8.128146,14.751079,0.00747689,mp-1380335,TiO2,Trigonal,P3m1,156,0.177490463333333,-3.33056498861111,False,1.7183000000000002,False,3.428841920170264,36,464.1343665218598,12.892621292273883,234.78966643482696,0.5058657220198944,50.58657220198944
Ti-O,TiO2_1408285_POSCAR,35,global_gradient_fallback,7.5064628354,-0.055638730683746,-0.025143589153697,-0.0304951415300489,6.988776,12.683334,0.00323442,mp-1408285,TiO2,Trigonal,R3m,160,0.187470469999999,-3.320584981944444,False,2.4461,False,3.548799691067656,12,149.48184426006117,12.456820355005098,78.26322214494242,0.5235633968282055,52.356339682820554
Ti-O,TiO2_1426806_POSCAR,35,global_gradient_fallback,4.2471234938,-0.015665459615634,-0.0128859684404087,-0.0027794911752252,2.343241,7.176174,0.00362301,mp-1426806,TiO2,Trigonal,R-3m,166,0.1582194675,-3.349835984444444,False,2.6004,False,2.445862444797379,3,54.22229748258934,18.074099160863113,19.565805536235597,0.3608442733825164,36.08442733825164
Ti-O,TiO2_1439_POSCAR,35,global_gradient_fallback,6.5907568475,-0.079557098854224,-0.0332394337180125,-0.0463176651362114,6.136222,11.136106,0.00533583,mp-1439,TiO2,Orthorhombic,Pbcn,60,0.004523600833332,-3.503531851111111,False,2.5281,False,4.307081249474625,12,123.16487505448308,10.263739587873589,78.26322214494242,0.635434592129631,63.54345921296311
Ti-O,TiO2_1445035_POSCAR,35,global_gradient_fallback,4.995984048,-0.010025564397064,-0.0086718091235431,-0.0013537552735208,4.651433,8.44149,0.00183377,mp-1445035,TiO2,Hexagonal,P6_3/mmc,194,2.7445488075,-0.763506644444444,False,0.0,True,2.355580094225261,6,112.60095248000432,18.766825413334054,39.13161107247118,0.3475246897171689,34.75246897171689
Ti-O,TiO2_1840_POSCAR,35,local_max_drop,7.466222666,-0.14496225554598,-0.0579722325435766,-0.0869900230024033,7.208767,12.615342,0.00773844,mp-1840,TiO2,Orthorhombic,Pbca,61,0.0030413275,-3.505014124444444,False,2.2862,False,4.105159895594103,24,258.44602277752557,10.7685842823969,156.5264442898846,0.6056446240019141,60.56446240019141
Ti-O,TiO2_2739239_POSCAR,35,local_max_drop,4.504016655,-0.13700173979113,-0.0527185827431004,-0.0842831570480295,4.203749,7.356561,0.01214892,mp-2739239,TiO2,Orthorhombic,Pnma,62,0.091534996666666,-3.416520455277778,False,2.709999999999999,False,3.87153446342509,24,274.0417934814095,11.418408061725396,156.5264442898846,0.5711772730041743,57.11772730041743
Ti-O,TiO2_2901430_POSCAR,35,local_max_drop,7.4808417255,-0.13247251107486,-0.0464037466432725,-0.0860687644315874,6.964922,12.640043,0.00528309,mp-2901430,TiO2,Orthorhombic,Pmmn,59,0.178545862916665,-3.329509589027778,False,2.9417,False,3.366734161788899,24,315.13098358747766,13.130457649478236,156.5264442898846,0.49670280753727986,49.67028075372799
Ti-O,TiO2_430_POSCAR,35,local_max_drop,6.978414681,-0.091009563137046,-0.0354418914869127,-0.0555676716501332,6.497145,11.791114,0.00536793,mp-430,TiO2,Monoclinic,P2_1/c,14,0.039483500833334,-3.46857195111111,False,2.2317,False,4.555389330254649,12,116.45132506159356,9.70427708846613,78.26322214494242,0.6720681117501012,67.20681117501012
Ti-O,TiO2_554278_POSCAR,35,global_gradient_fallback,5.46205865,-0.061811243198923,-0.026454158262453,-0.0353570849364699,5.085365,9.228996,0.00485768,mp-554278,TiO2,Monoclinic,C2/m,12,0.006417397499999,-3.501638054444445,False,2.6774,False,3.615939061446627,12,146.70632301111073,12.22552691759256,78.26322214494242,0.5334686367881717,53.34686367881717
Ti-O,TiO2_636827_POSCAR,35,global_gradient_fallback,4.699053,-0.021091298243886,-0.0085948734913469,-0.012496424752539,4.229148,7.67512,0.00173986,mp-636827,TiO2,Orthorhombic,Pmm2,25,0.308576689166665,-3.199478762777778,False,2.7867,False,1.401379572198959,6,189.27103493761172,31.545172489601953,39.13161107247118,0.20674907328197312,20.67490732819731
Ti-O,TiO2_655656_POSCAR,35,global_gradient_fallback,9.850331175,-0.041948196292423,-0.0171230908527307,-0.0248251054396922,8.865298,16.088874,0.00164881,mp-655656,TiO2,Orthorhombic,Cmm2,35,0.311595178333332,-3.196460273611111,False,2.8326,False,1.4010542312714391,12,378.62997163645304,31.552497636371086,78.26322214494242,0.2067010749484142,20.67010749484142
Ti-O,TiO2_754769_POSCAR,35,local_max_drop,27.1980840865,-0.14924601088638,-0.0594925156854647,-0.0897534952009153,26.260219,45.955383,0.00218968,mp-754769,TiO2,Orthorhombic,Pnma,62,0.036293397500001,-3.471762054444443,False,2.2868999999999997,False,4.074066977099461,24,260.4184599433002,10.850769164304175,156.5264442898846,0.6010574070822953,60.105740708229526
Ti-O,TiO2_756587_POSCAR,35,local_max_drop,8.623247382,-0.14812784456,-0.0542374909494893,-0.0938903536105106,8.028541,14.570315,0.00604791,mp-756587,TiO2,Hexagonal,P6_3mc,186,0.117958436249999,-3.390097015694445,False,2.3165,False,3.819763262577428,24,277.75602145250065,11.57316756052086,156.5264442898846,0.5635393374060564,56.35393374060564
Ti-O,TiO2_756655_POSCAR,35,local_max_drop,12.8801811185,-0.14109146288839,-0.0548334438737055,-0.0862580190146845,12.436037,21.763065,0.00410435,mp-756655,TiO2,Orthorhombic,Pnma,62,0.074462540416666,-3.433592911527778,False,2.4804,False,3.772811763485229,24,281.2126112811967,11.717192136716529,156.5264442898846,0.556612463348477,55.661246334847704
Ti-O,TiO2_775938_POSCAR,35,local_max_drop,6.589172766,-0.23517662539986,-0.0968374875413218,-0.1383391378585381,6.36196,11.13343,0.01530585,mp-775938,TiO2,Orthorhombic,Pbcn,60,0.012246891111111,-3.495808560833333,False,2.1536,False,4.260613991086743,36,373.5244204596958,10.375678346102662,234.78966643482696,0.6285791599539108,62.85791599539108
Ti-O,TiO2_777129_POSCAR,35,local_max_drop,13.47408441,-0.11581050857586,-0.048662001273492,-0.067148507302368,12.575812,22.007671,0.00257056,mp-777129,TiO2,Triclinic,P1,1,0.053828319166665,-3.454227132777779,False,3.3487,False,2.238874651374489,54,1066.2343498463047,19.745080552709346,352.18449965224045,0.3303068408019373,33.03068408019373
Ti-O,TiO2_849533_POSCAR,35,local_max_drop,4.3743687,-0.13218149074583,-0.0517553567272162,-0.0804261340186137,4.223528,7.391175,0.01147017,mp-849533,TiO2,Orthorhombic,Pnma,62,0.096698458749999,-3.411356993194444,False,2.786299999999999,False,3.317152933846912,24,319.84122198782586,13.326717582826078,156.5264442898846,0.48938796355599995,48.9387963556
Ti-O,TiO_1071163_POSCAR,35,local_max_drop,4.022638816,-0.094854489527306,-0.0286136269043277,-0.0662408626229782,3.735307,7.039618,0.00688157,mp-1071163,TiO,Hexagonal,P-62m,189,0.0,-2.907956279166666,True,0.0,True,5.136733950019456,6,61.93779156394612,10.322965260657687,55.08463532256098,0.8893542041402982,88.93542041402982
Ti-O,TiO_1203_POSCAR,35,local_max_drop,5.9939589758,-0.14152494575843,-0.0409130022208581,-0.1006119435375718,5.580582,10.127724,0.00663174,mp-1203,TiO,Monoclinic,C2/m,12,0.052573148,-2.855383131166665,False,0.0,True,4.934842399291236,10,107.45292710257004,10.745292710257004,91.80772553760166,0.8543994846223767,85.43994846223767
Ti-O,TiO_1244926_POSCAR,35,local_max_drop,15.1174301533,-1.2543197941453,-0.3898730672469154,-0.8644467268983844,13.553558,25.543244,0.02638932,mp-1244926,TiO,Triclinic,P1,1,0.325092709399999,-2.5828635697666678,False,0.006899999999999,False,4.433549138365065,100,1196.024325041512,11.96024325041512,918.077255376018,0.7676075111132485,76.76075111132485
Ti-O,TiO_1244944_POSCAR,35,local_max_drop,15.463252883,-1.2584854593046,-0.3855097654433623,-0.8729756938612376,13.863606,26.127565,0.02534916,mp-1244944,TiO,Triclinic,P1,1,0.301948754899999,-2.606007524266667,False,0.0,True,4.454019641484404,100,1190.5274426493918,11.905274426493918,918.077255376018,0.7711516950276551,77.11516950276551
Ti-O,TiO_1245141_POSCAR,35,local_max_drop,15.6586610308,-1.244778833053,-0.3786221758492049,-0.8661566572037951,14.0388,26.457738,0.02430591,mp-1245141,TiO,Triclinic,P1,1,0.311705076599999,-2.596251202566668,False,0.0163,False,4.399293330819819,100,1205.3373605052047,12.053373605052048,918.077255376018,0.7616765940045328,76.16765940045327
